,user_id,item_id,30,120,480,item_text,speaker,party,state,context,subject,job,date
343,62,554,0.4,,,"Ken Buck wants to outlaw abortion, even in cases of rape or incest.",michael-bennet,Democrat,Colorado,a campaign ad,"abortion,message-machine",,2010-10-15
344,63,370,0.4,0.05,,"Sheldon Whitehouse [got] a secret closed-door briefing, warning of the [2008 economic] crash.",peoples-majority,Other,,a TV commercial,"bankruptcy,bush-administration,candidates-biography,congress,congressional-rules,corporations,economy,ethics,financial-regulation,government-regulation,history,legal-issues,message-machine-2012,campaign-advertising",,2012-10-30
345,63,407,0.5,0.3,,The stimulus bill contains $20 million for the removal of small to medium-sized fish passage barriers and $25 million to rehabilitate off-roading trails for ATVs.,mike-pence,Republican,Indiana,a speech,"economy,federal-budget,stimulus",Governor,2009-02-03
346,63,444,0.0,0.0,,"Texas General Land Office has earned the school children of Texas $451,932.89 on wind leases that haven't produced a watt of energy.""",jerry-patterson,Republican,Texas,a newspaper column,"children,education,energy,state-budget",state land commissioner,2010-04-27
347,63,556,0.15,0.0,,"Fox admits they lie and, under the First Amendment, have the right to lie or deliberately distort news reports on public airwaves.",facebook-posts,Other,,posts on Facebook,"civil-rights,corporations,ethics,food-safety,pundits,transparency",Social media posting,2014-09-10
348,63,557,0.35,,,"Paul Workman voted in the Democrat primary, supporting Democrats with his vote.",holly-turner,Republican,Texas,a radio ad,elections,Lawyer,2010-02-25
349,63,559,0.0,,,Virginia Del. Mark Cole wants schools to check childrens genitals before using bathroom.,occupy-democrats,Other,,a blog post.,"children,education,fake-news,sexuality",,2016-01-12
350,63,560,1.0,,,Donald Trump called pregnant employees an inconvenience.,hillary-clinton,Democrat,New York,"a rally in Columbus, Ohio",economy,Presidential candidate,2016-06-21
351,63,562,1.0,,,Oregon is one of only three states that allow the use of gillnets on inland waters.,stop-gillnetting-now,Other,Oregon,campaign press statement,"environment,jobs,message-machine-2012,recreation",,2012-05-30
352,63,563,0.0,,,Our rainy day fund has gone from 89 cents to $240 million.,john-kasich,Republican,Ohio,an interview with Fox News,"economy,jobs,state-budget,state-finances","Governor of Ohio as of Jan. 10, 2011",2012-04-02
353,63,564,0.5,1.0,,You cant build a Christian church in Saudi Arabia.,sean-hannity,Other,,a broadcast the Sean Hannity radio show,"islam,religion",Radio/TV host,2015-04-08
354,63,566,0.5,,,We spend more money on lobbying than we do on campaigns.,george-will,Other,Maryland,"a broadcast of ""Fox News Sunday""","campaign-finance,ethics",Columnist,2015-05-31
355,63,567,0.5,,,"Following the 2009 session, Texas House Speaker Joe Straus was acknowledged and thanked for his tireless efforts by Planned Parenthood, the nations premier abortion provider.",heidi-group,Other,Texas,a letter.,abortion,Nonprofit group,2011-01-04
356,63,569,1.0,1.0,,"Even though men comprise 49% of the population, they hold 80% of the lawmaking power in the Legislature (144 of 181 seats).",annies-list,Democrat,Texas,a press release,"history,states,women",Political Action Committee,2016-11-30
357,63,570,0.0,,,"Hillary Clinton says she wants to, raise taxes on the middle class.",donald-trump,Republican,New York,a campaign video ,taxes,President-Elect,2016-08-04
358,63,571,0.75,,,I haven't missed a vote since 1993.,chuck-grassley,Republican,Iowa,a conference call,history,U.S. senator,2009-12-30
359,63,572,0.5,0.0,,"A new ruling by the EPA would force dairy farmers to comply with the Spill Prevention, Control and Countermeasure Program when dealing with spilt milk -- the same regulations oil and natural gas producers must follow.",morgan-griffith,Republican,Virginia,a newsletter.,environment,U.S. Congressman,2011-02-11
360,64,306,0.5,,,Annual precipitation has increased in Rhode Island by over 12 inches in the last century.,david-cicilline,Democrat,Rhode Island,a commentary in The Providence Journal,"climate-change,history,science,weather",mayor of Providence,2015-05-01
361,64,381,0.0,,,Obamacare will question your sex life.,betsy-mccaughey,Republican,,the New York Post,"health-care,privacy",,2013-09-15
362,64,573,0.85,,,The first tweet was sent from Austin.,steve-adler,Democrat,Texas,a panel discussion in Austin,"city-government,corporations,history,technology",Mayor of Austin,2016-05-17
363,64,574,0.0,,,The DREAM Act the would give amnesty to over two million illegal aliens.,rightmarchcom,Other,,a chain e-mail,immigration,,2010-12-01
364,64,586,0.25,0.35,,"Obama has ""visited more countries and met with more world leaders than any president in his first six months in office.""",chain-email,Other,,a widely circulated e-mail,foreign-policy,,2009-11-19
365,65,439,0.6,,,"The Democrat-backed health care reform plan ""will require (Americans) to subsidize abortion with their hard-earned tax dollars.""",john-boehner,Republican,Ohio,an op-ed for National Review,"abortion,health-care,taxes",Speaker of the House of Representatives,2009-07-23
366,65,577,0.6,,,Georgias CRCT set some of the lowest expectations for student proficiency in the nation.,richard-woods,Republican,Georgia,press release,education,state Superintendent,2015-09-02
367,65,578,0.4,,,Ninety-four percent of small businesses will face higher taxes under the Democrats plan.,randy-neugebauer,Republican,Texas,a Townhall.com guest blog post,"economy,federal-budget,taxes",member of Congress,2010-07-29
368,65,581,0.8,,,"In the last two years, super PACs raised more than $180 million -- with roughly half of it coming from fewer than 200 super-rich people and roughly 20 percent from corporations.",hank-johnson,Democrat,Georgia,an op-ed in the Huffington Post,campaign-finance,U.S. Congressman,2012-02-24
369,65,582,0.35,,,As long as I have served . . . This is the first time every single solitary decision has required 60 senators.,joe-biden,Democrat,Delaware,a fundraiser in Florida,"bipartisanship,government-efficiency",U.S. senator,2010-01-17
370,65,583,0.05,,,I don't do earmarks. I've never done one. I'm not going to do one.,john-boehner,Republican,Ohio,a news conference,federal-budget,Speaker of the House of Representatives,2009-03-12
371,66,587,0.2,0.95,,"Earlier this year, [John DePetro] was accused of sexually assaulting a female co-worker.",our-daughters-ri,Other,Rhode Island,an online petition,"crime,legal-issues,pundits,unions,women",,2014-01-02
372,66,589,0.6,,,Sharron Angle would eliminate the Department of Education.,harry-reid,Democrat,Nevada,a campaign commercial,"education,legal-issues,message-machine,states",Senate Democratic Leader,2010-08-23
373,67,591,0.1,,,Nothing in the Constitution explicitly guarantees our right to vote.,mark-pocan,Democrat,Wisconsin,a speech,"elections,legal-issues,supreme-court","State Assembly member, 78th District",2013-05-13
374,67,592,0.5,,,Congressman Scott DesJarlais is spending his one year anniversary on vacation -- only working 6 days in all of January.,democratic-congressional-campaign-committee,Democrat,,a press release.,"congress,congressional-rules,government-efficiency,job-accomplishments",,2012-01-05
375,67,593,0.2,,,"As president, Barack Obama has never visited Israel.",mitt-romney,Republican,Massachusetts,a campaign ad,"israel,message-machine-2012",Former governor,2012-08-05
376,68,328,1.0,1.0,,"Of the 13 (Bill) Clinton speeches that fetched $500,000 or more, only two occurred during the years his wife was not secretary of state.",peter-schweizer,Other,,"his book ""Clinton Cash""","candidates-biography,foreign-policy",,2015-04-26
377,68,594,0.0,0.0,,I belong to the AFL-CIO.,rick-perry,Republican,Texas,Texas Public Policy Foundation policy orientation,"candidates-biography,labor",Governor,2015-01-09
378,68,595,1.0,,,The new financial services law requires 358 regulatory filings.,john-boehner,Republican,Ohio,a news conference,"consumer-safety,financial-regulation",Speaker of the House of Representatives,2010-11-03
379,68,596,0.0,,,"For the second quarter in a row, my campaign has raised more money than any other challenger in the nation and brought our fundraising total to over $800,000.",patrick-murphy,Democrat,Florida,a statement on his campaign website,campaign-finance,,2011-07-16
380,69,597,0.65,0.1,0.15,I opposed this war from the beginning. I opposed the war in 2002. I opposed the war in 2003. I opposed it in 2004 and 2005 and 2006.,barack-obama,Democrat,Illinois,"Clinton, Iowa",iraq,President,2007-09-12
381,70,380,0.5,,,"Actually, Reagan was a Democrat before he was a Republican.",charlie-crist,Democrat,Florida,a U.S. Senate primary debate on FOX News Sunday,candidates-biography,,2010-03-28
382,70,599,0.6,,,"In 1935, more than 50% of the elderly population lived in poverty. Today that poverty rate stands officially at 9.4%.",eddie-bernice-johnson,Democrat,Texas,a speech on the House floor.,social-security,U.S. Representative ,2010-08-10
383,70,602,0.7,,,"A report in Navy Times said that 7.3 percent of Army, Navy and Marines have thought about attempting suicide.",tim-ryan,Democrat,Ohio,a House committee hearing,"afghanistan,military",U.S. representative ,2011-03-16
384,71,603,0.65,,,Creflo Dollar needed a $65 million Gulfstream G650 to carry thousands of pounds of food and other supplies -- as well as the Word of God -- worldwide.,juda-engelmayer,Other,Georgia,interviews,"religion,transparency",New York publicist,2015-03-13
385,71,604,0.5,0.5,,"Unlike Texas, Missouri has a perfect AAA credit rating.",jay-nixon,Democrat,Missouri,a radio advertisement,"economy,state-budget,state-finances,states",Governor,2013-08-27
386,73,606,0.75,,,Some Austin school district classrooms lack electrical outlets.,ramey-ko,Democrat,Texas,an Austin meeting.,"education,technology",Attorney,2013-07-25
387,73,607,0.2,,,Texas leads the nation in the percentage of residents without health insurance.,paul-krugman,Other,,an op-ed column,health-care,New York Times columnist,2011-01-06
388,73,608,0.65,,,"Mitt Romney had millions in the Cayman Islands, a tax haven.",barack-obama,Democrat,Illinois,a TV ad,"message-machine-2012,taxes",President,2012-07-14
389,73,610,0.3,0.2,,His true name is Barak Hussein Muhammed Obama.,chain-email,Other,,,"candidates-biography,obama-birth-certificate",,2008-04-18
390,74,611,0.2,,,They delayed my swearing-in here in Massachusetts for a couple weeks so they could ram (the health care law) through.,scott-brown,Republican,New Hampshire,a Fox News interview,health-care,,2013-11-11
391,74,612,0.45,,,Obama voted to support President Bush between 40 and 50 percent of the time over the past two years.,john-mccain,Republican,Arizona,a campaign e-mail,bush-administration,U.S. senator,2008-06-03
392,75,402,0.3,0.6,,"Corporate profits are up, CEO pay is up, but average wages of Americans are flat.",hillary-clinton,Democrat,New York,"Washington, DC",economy,Presidential candidate,2007-07-22
393,75,613,0.5,0.3,,"Small businesses that have $250,000 in gross sales for the business. Theyre the ones that are looking at massive tax increases.",michele-bachmann,Republican,Minnesota,"an interview on ""Good Morning America.""","small-business,taxes",Congresswoman,2010-11-16
394,76,616,0.3,0.4,,Obama sent $450 million to China to build a wind farm in Texas.,americans-tax-reform,Other,,a mailer to voters,"china,jobs,message-machine-2012,stimulus",,2012-09-21
395,78,624,0.6,,,One out of 10 minimum-wage workers in the U.S. live in Texas.,stephanie-cutter,Democrat,Massachusetts,"an episode of CNN's ""Crossfire""","economy,pundits,workers","Co-host on CNN's ""Crossfire""",2013-09-18
396,78,625,0.5,,,I never supported federal health care individual mandate.,tommy-thompson,Republican,Wisconsin,tweets,"candidates-biography,government-regulation,health-care,public-health",,2012-06-13
397,79,619,0.3,,,"If the space-shuttle program is terminated, Russia and China will be the only nations ...with the capability to launch humans into space.",kay-bailey-hutchison,Republican,Texas,a press release.,science,U.S. Senator,2010-04-03
398,79,623,0.1,0.15,0.15,Scott Walkers bad budget includes: No weekend for workers.,wisconsin-state-afl-cio,Other,,a Facebook post,"jobs,labor,unions",,2015-07-08
